Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
OXXO CITY CENTER,BUCARAMANGA,9000644081,2023/04/01,CANCELADA,2024/03/26,2024,7.103398,-73.1132429,"Edificio Citycenter, Ak 27 #65-55, La Victoria, Bucaramanga, Santander, Colombia"
OXXO CIUDAD DEL RIO,MEDELLIN PARA ANTIOQUIA,81894202,2025/05/16,ACTIVA,2025/05/16,2025,6.2587684,-75.5972075,"Cl. 48 # 79 - 32 Int 101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO CIUDAD JARDIN,BOGOTA,3605002,2022/11/08,ACTIVA,2025/03/20,2025,4.720554,-74.07064729999999,"Cra. 59 #129b-76, Bogotá, Colombia"
OXXO CIUDAD JARDIN SUR,BOGOTA,3886435,2024/10/28,ACTIVA,2025/03/20,2025,4.720554,-74.07064729999999,"Cra. 59 #129b-76, Bogotá, Colombia"
OXXO CIUDAD ROMA,BOGOTA,3756472,2023/11/27,ACTIVA,2025/03/20,2025,4.610787600000001,-74.17417999999999,"Cra. 78p #56 C-28 Sur, Kennedy, Bogotá, Colombia"
OXXO CIUDAD UNIVERSITARIA,BOGOTA,3554871,2022/07/13,ACTIVA,2025/03/20,2025,4.630375,-74.0827719,"Cra. 33 #17, Bogotá, Colombia"
OXXO CLINICA VERSALLES,CALI,1202785,2023/10/30,ACTIVA,2025/03/27,2025,3.4635878,-76.5281901,"Cl. 23 Nte. #5 - 95, San Vicente, Cali, Valle del Cauca, Colombia"
OXXO CLUB POLICIA COLINA,BOGOTA,3855553,2024/08/08,ACTIVA,2025/03/20,2025,4.7332914,-74.0675407,"Av. Boyacá #55 No 142a, Bogotá, Colombia"
OXXO COLINAS,MANIZALES,237194,2024/05/03,ACTIVA,2025/03/27,2025,5.0569746,-75.4877357,"Cl. 64 #24 - 60, Manizales, Caldas, Colombia"
OXXO COLON,BOGOTA,2459173,2014/05/28,CANCELADA,2016/03/31,2016,4.611831,-74.0895458,"Av. Calle 13 #26-91, Bogotá, Colombia"
OXXO CONCEJO,BOGOTA,3568869,2022/08/12,ACTIVA,2025/03/20,2025,4.6261661,-74.080089,"Av. El Dorado #29a-62, Bogotá, Colombia"
OXXO CONCORDIA 21,BUCARAMANGA,9000659408,2023/10/27,ACTIVA,2025/03/25,2025,7.109404199999999,-73.11652409999999,"Cl. 55 #21-12, Bucaramanga, Santander, Colombia"
OXXO CONECTA,BOGOTA,2554592,2015/03/17,ACTIVA,2025/03/20,2025,4.683237399999999,-74.1195725,"Cra. 91, Bogotá, Colombia"
OXXO CONNECTA 80,BOGOTA,3958566,2025/05/06,ACTIVA,2025/05/06,2025,4.6971076,-74.0870916,"Calle 81 B con, Av. Boyacá, Bogotá, Colombia"
OXXO CONTADOR,BOGOTA,3916189,2025/02/04,ACTIVA,2025/02/04,2025,4.7209429,-74.03994829999999,"Cl. 140 #13-06, Bogotá, Colombia"
OXXO CORALES CRA 25,PEREIRA,18219322,2024/06/12,ACTIVA,2025/03/20,2025,4.8006323,-75.7429709,"Manzana 46 #casa 15 3 piso, Pereira, Risaralda, Colombia"
OXXO COSMOS 64,BOGOTA,1930656,2009/09/15,ACTIVA,2025/03/20,2025,4.650510400000001,-74.06324339999999,"Cl. 64 #11-37, Chapinero, Bogotá, Cundinamarca, Colombia"
OXXO COSTA AZUL,BOGOTA,3411963,2021/08/11,ACTIVA,2025/03/20,2025,4.740114999999999,-74.0943705,"Cl. 139 #10113, Bogotá, Colombia"
OXXO COUNTRY SUR,BOGOTA,3816589,2024/05/03,ACTIVA,2025/03/20,2025,4.572377599999999,-74.0981865,"Cl. 27 Sur #10-02, Bogotá, Colombia"
OXXO CRA 24,BOGOTA,3451564,2021/11/08,ACTIVA,2025/03/20,2025,4.6561764,-74.0713225,"Bogotá, Colombia"
OXXO CRISTO COMUNEROS,BUCARAMANGA,9000664116,2024/01/26,ACTIVA,2025/03/25,2025,7.135771,-73.1278056,"Cra. 19 #10 - 74, Bucaramanga, Santander, Colombia"
OXXO CUAN,BOGOTA,3179714,2019/10/15,ACTIVA,2025/03/20,2025,4.6276167,-74.0909806,"Cra. 36 #23A-51, Bogotá, Colombia"
OXXO DAVINCI,TUNJA,221476,2024/05/03,ACTIVA,2025/03/27,2025,5.5454561,-73.35061499999999,"Cra. 1f #39 - 76 206, Tunja, Boyacá, Colombia"
OXXO DECIMA SAN DIEGO,BOGOTA,2230348,2012/07/03,ACTIVA,2025/03/20,2025,4.614983,-74.069557,"Cra. 10 #27-75, Bogotá, Colombia"
OXXO DEFENSORIA,BOGOTA,3920437,2025/02/12,ACTIVA,2025/02/12,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO DELICIAS 43,BARRANQUILLA,895930,2024/07/16,ACTIVA,2025/03/27,2025,10.9835238,-74.7871522,"Cl. 47 #43-48, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
OXXO DIAMANTE COLORES,MEDELLIN PARA ANTIOQUIA,78892102,2024/02/16,ACTIVA,2025/03/27,2025,6.2614537,-75.58852519999999,"Cra. 73 #51-31, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO DIARIO EL OTÚN,PEREIRA,18200007,2022/08/12,ACTIVA,2025/03/20,2025,4.812492499999999,-75.6945403,"Cl 19 #Carrera 9, Pereira, Risaralda, Colombia"
OXXO DISTRITO 90,BARRANQUILLA,883776,2024/01/18,ACTIVA,2025/03/27,2025,11.0034585,-74.8247762,"Cra. 46 #90-17, Barranquilla, Atlántico, Colombia"
OXXO DISTRITO POBLADO,MEDELLIN PARA ANTIOQUIA,82130902,2025/06/24,ACTIVA,2025/06/24,2025,6.217086699999999,-75.5564134,"Cl. 17 #27B 22, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia"
OXXO DIVERPLAZA,BOGOTA,3016713,2018/09/24,ACTIVA,2025/03/20,2025,4.702213899999999,-74.1173654,"Cl. 71B #100-11, Bogotá, Colombia"
OXXO DIVINO NIÑO,BUCARAMANGA,9000661228,2023/12/04,ACTIVA,2025/03/25,2025,7.1240247,-73.1194228,"Cl. 32 #25-45, Antonia Santos, Bucaramanga, Santander, Colombia"
OXXO DORADO PLAZA,BOGOTA,3226147,2020/02/27,ACTIVA,2025/03/20,2025,4.6765764,-74.119252,"Av. El Dorado #85d-55, Bogotá, Colombia"
OXXO EDS AV SIMON BOLIVAR,DOSQUEBRADAS,69729,2024/01/15,ACTIVA,2025/03/27,2025,4.8291277,-75.6791635,"Cra. 16 #25-126, Dosquebradas, Risaralda, Colombia"
OXXO EDS AVENIDA 68,BOGOTA,3928416,2025/02/27,ACTIVA,2025/02/27,2025,4.6875652,-74.07521009999999,"Av. 68 #95-85, Suba, Bogotá, Cundinamarca, Colombia"
OXXO EDS BUCAROS,BUCARAMANGA,9000661118,2023/12/01,CANCELADA,2024/03/26,2024,7.1280432,-73.11965769999999,"Cra. 26 #21-55, Bucaramanga, Santander, Colombia"
OXXO EDS CALLE QUINTA,CALI,1238719,2024/12/05,ACTIVA,2025/03/27,2025,3.4199843,-76.5485802,"Cl. 5 #44-24, Cali, Valle del Cauca, Colombia"
OXXO EDS CAMBULOS,CALI,1202795,2023/10/30,ACTIVA,2025/03/27,2025,3.4171428,-76.5396049,"Cl. 9 #43-09, Los Cambulos, Cali, Valle del Cauca, Colombia"
OXXO EDS CAMINOS,GIRARDOT,115990,2023/10/03,CANCELADA,2024/03/26,2024,4.3045959,-74.8031414,"Cra 29 #No 11-23 MZ A1 Casa 2, Girardot, Cundinamarca, Colombia"
OXXO EDS CANEY PLAZA,CALI,1205615,2023/12/14,ACTIVA,2025/03/27,2025,3.3843928,-76.5240783,"Cl. 25 #83-51, Comuna 17, Cali, Valle del Cauca, Colombia"
OXXO EDS CANEYES II,BUCARAMANGA,9000667635,2024/03/06,ACTIVA,2025/03/25,2025,7.1212195,-73.1101449,"Cl. 42 #35-06, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO EDS CAPRI,CALI,1223426,2024/06/17,ACTIVA,2025/03/27,2025,3.3885245,-76.5446498,"Cl. 5 #77-59, Comuna 17, Cali, Valle del Cauca, Colombia"
OXXO EDS CARVAJAL,BOGOTA,3662184,2023/04/03,ACTIVA,2025/03/20,2025,4.6106742,-74.1415316,"Av. Boyacá #37d Sur-21, Bogotá, Colombia"
OXXO EDS COMERCIAL,BOGOTA,3771647,2024/01/24,ACTIVA,2025/03/20,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS COTA,BOGOTA,3699586,2023/06/30,ACTIVA,2025/03/20,2025,4.8023751,-74.09682889999999,"Cota, Cundinamarca, Colombia"
OXXO EDS EL CARMEN,BOGOTA,3736971,2023/09/29,ACTIVA,2025/03/20,2025,4.6776507,-74.1499516,"Cra. 107a #Cl 17, Fontibón, Bogotá, Colombia"
OXXO EDS EL DIAMANTE,BOGOTA,3775123,2024/01/31,ACTIVA,2025/03/20,2025,4.7995877,-74.11007339999999,"Variante Cota, Cota, Cundinamarca, Colombia"
OXXO EDS EL GATO,BOGOTA,3747005,2023/10/26,ACTIVA,2025/03/20,2025,4.778517799999999,-74.16093149999999,"RVC9+X6, Tenjo, Cundinamarca, Colombia"
OXXO EDS EL LIDO,CALI,1194137,2023/07/28,ACTIVA,2025/03/27,2025,3.4199843,-76.5485802,"Cl. 5 #44-24, Cali, Valle del Cauca, Colombia"
OXXO EDS EL LIMON,BARRANQUILLA,886783,2024/02/28,ACTIVA,2025/03/27,2025,10.9687072,-74.8048463,"Cra 21B #63-50, Suroccidente, Barranquilla, Atlántico, Colombia"
OXXO EDS EL PARQUE,BARRANQUILLA,893431,2024/06/06,ACTIVA,2025/03/27,2025,10.9835238,-74.7871522,"Cl. 47 #43-48, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
OXXO EDS EL PIRE,BOGOTA,3709865,2023/07/26,ACTIVA,2025/03/20,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS EL ROBLE,BOGOTA,3778077,2024/02/06,ACTIVA,2025/03/20,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS ESTACION CENTRAL,BOGOTA,3698767,2023/06/28,ACTIVA,2025/03/20,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS ESTACION FLORESTA,MEDELLIN PARA ANTIOQUIA,79202102,2024/03/26,ACTIVA,2025/03/27,2025,6.2587684,-75.5972075,"Cl. 48 # 79 - 32 Int 101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO EDS GALAN,ARMENIA,280335,2024/06/04,ACTIVA,2025/03/27,2025,4.5428551,-75.66704469999999,"Cra. 19 #3-81, Armenia, Quindío, Colombia"
OXXO EDS HERGOS,BOGOTA,3662213,2023/04/03,ACTIVA,2025/03/20,2025,4.6980596,-74.1050116,"Av Ciudad de Cali #3943, Bogotá, Colombia"
OXXO EDS IBERIA,BOGOTA,3528856,2022/05/16,ACTIVA,2025/03/20,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS LA 27,BUCARAMANGA,9000661618,2023/12/15,CANCELADA,2025/03/25,2025,7.1312285,-73.1198951,"Ak 27 #18-02, Bucaramanga, Santander, Colombia"
OXXO EDS LA BADEA,DOSQUEBRADAS,68859,2023/08/16,ACTIVA,2025/03/27,2025,4.8246045,-75.7004481,"Dosquebradas, Risaralda, Colombia"
OXXO EDS LA PEÑA,GIRARDOT,115693,2023/09/06,ACTIVA,2025/03/27,2025,4.3117315,-74.793934,"Dg. 38, Girardot, Cundinamarca, Colombia"
OXXO EDS LAS AGUAS,BOGOTA,3698758,2023/06/28,ACTIVA,2025/03/20,2025,4.6039248,-74.0671721,"Cl. 20 #226, Bogotá, Colombia"
OXXO EDS MALDONADO,TUNJA,219727,2024/03/15,ACTIVA,2025/03/27,2025,5.54278,-73.3594251,"Cl. 26a #10-59, Tunja, Boyacá, Colombia"
OXXO EDS MAYORAL,MEDELLIN PARA ANTIOQUIA,78853502,2024/02/13,ACTIVA,2025/03/27,2025,6.2587684,-75.5972075,"Cl. 48 # 79 - 32 Int 101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO EDS NEXOS,DOSQUEBRADAS,74015,2025/06/24,ACTIVA,2025/06/24,2025,4.8365713,-75.6927619,"CRA 2 NORTE, Variante Romelia El Pollo #17-97, Dosquebradas, Risaralda, Colombia"
OXXO EDS NOVOTECH,BOGOTA,3641462,2023/02/21,ACTIVA,2025/03/20,2025,4.635365999999999,-74.1150868,"Cl. 13 #65-18, Bogotá, Colombia"
OXXO EDS NUEVA GRANADA,BOGOTA,3771644,2024/01/24,ACTIVA,2025/03/20,2025,4.7555296,-74.1514653,"QR4X+C8, Cota, Cundinamarca, Colombia"
OXXO EDS OTRAPARTE,ABURRA SUR,276691,2024/09/02,ACTIVA,2025/03/27,2025,4.7199173,-74.0589121,"Cl. 134 #53-51, Bogotá, Colombia"
OXXO EDS PALENQUE,BUCARAMANGA,9000661619,2023/12/15,ACTIVA,2025/03/25,2025,7.085319999999999,-73.16367,"66, Girón, Santander, Colombia"
OXXO EDS PAPIOS PARK 2,BARRANQUILLA,891824,2024/05/08,ACTIVA,2025/03/27,2025,11.0143912,-74.8784036,"Sabanilla Montecarmelo, Barranquilla, Puerto Colombia, Atlántico, Colombia"
OXXO EDS PARAISO,BARRANQUILLA,893453,2024/06/06,ACTIVA,2025/03/27,2025,11.0138046,-74.8057822,"Cl. 80 #68-08, Riomar, Barranquilla, Atlántico, Colombia"
OXXO EDS PLANEY,BUCARAMANGA,9000664659,2024/02/02,CANCELADA,2024/02/02,2024,7.123866,-73.1231597,"Cra 21 #3023 #30- a, Antonia Santos, Bucaramanga, Santander, Colombia"
OXXO EDS PORTAL DE NIQUIA,MEDELLIN PARA ANTIOQUIA,78892202,2024/02/16,ACTIVA,2025/03/27,2025,6.3396832,-75.5454462,"Dg. 55 #38-21, Hermosa Provincia, Bello, Antioquia, Colombia"
OXXO EDS PORVENIR,BARRANQUILLA,893432,2024/06/06,ACTIVA,2025/03/27,2025,10.9943826,-74.81122599999999,"a 43-72, Cl. 76 #43-2, Barranquilla, Atlántico, Colombia"
OXXO EDS PUERTO VALLARTA,FACATATIVA,181259,2023/11/30,ACTIVA,2025/03/27,2025,4.701116499999999,-74.2265432,"Ak. 5 Este, Mosquera, Cundinamarca, Colombia"
OXXO EDS QUITO 2000,FACATATIVA,179056,2023/08/29,ACTIVA,2025/03/27,2025,,,
OXXO EDS SAN ANTONIO,BARRANQUILLA,883567,2024/01/16,ACTIVA,2025/03/27,2025,10.9665226,-74.79080359999999,"Esquina Murillo Toro, Cra. 24 #44-49, Barranquilla, Atlántico, Colombia"
OXXO EDS SAN PEDRO,FACATATIVA,177137,2023/06/29,ACTIVA,2025/03/27,2025,4.7351648,-74.18328679999999,"PRP8+2M, Funza, Ceuta, Funza, Cundinamarca, Colombia"
OXXO EDS SAN RAFAEL,BUCARAMANGA,9000406576,2018/06/18,ACTIVA,2025/03/25,2025,7.116363199999999,-73.1204716,"Cl. 45 #Carrera 20, Bolívar, Bucaramanga, Santander, Colombia"
OXXO EDS SANTO DOMINGO,FACATATIVA,180260,2023/10/06,ACTIVA,2025/03/27,2025,4.7211681,-74.2392574,"AV TRONCAL DE OCCIDENTE #18 76 Mz A Lot 2, Mosquera, Cundinamarca, Colombia"
OXXO EDS SUBA SALITRE,BOGOTA,3846656,2024/07/17,ACTIVA,2025/03/20,2025,4.755275399999999,-74.08016060000001,"Cra. 92 #158-2, Bogotá, Colombia"
OXXO EDS TIMIZA,BOGOTA,3839151,2024/06/28,ACTIVA,2025/03/20,2025,4.6186409,-74.1463169,"Sur-99, Av. 1 de Mayo #35d Sur-55 a 35d, Bogotá, Colombia"
OXXO EDS VERAGUAS,BOGOTA,3778075,2024/02/06,ACTIVA,2025/03/20,2025,4.6022791,-74.1011638,"Ave Cra 30 #2-18, Bogotá, Colombia"
OXXO EDS VIA AL MAR,BARRANQUILLA,895914,2024/07/16,ACTIVA,2025/03/27,2025,11.0076912,-74.8171998,"Cl. 85 #5282, Riomar, Barranquilla, Atlántico, Colombia"
OXXO EDS VIA SOPO,BOGOTA,3601229,2022/10/27,ACTIVA,2025/03/20,2025,4.920479299999999,-73.9479855,"50C, Sopo, Cundinamarca, Colombia"
OXXO EDS WELLNESS HOTEL,BOGOTA,3662228,2023/04/03,ACTIVA,2025/03/20,2025,4.958862799999999,-74.0099674,"XX5R+G2, Cajicá, Cundinamarca, Colombia"
OXXO EDS ZONA INDUSTRIAL,BOGOTA,3657120,2023/03/23,ACTIVA,2025/03/20,2025,4.635365999999999,-74.1150868,"Cl. 13 #65-18, Bogotá, Colombia"
OXXO EJE AMBIENTAL,BOGOTA,2628628,2015/10/28,ACTIVA,2025/03/20,2025,4.6007465,-74.0687828,"Cra. 3 #8654, Bogotá, Colombia"
OXXO EL BOSQUE,BOGOTA,3103085,2019/04/24,ACTIVA,2025/03/20,2025,4.7107499,-74.0300767,"Cra. 7b Bis #132-28, Bogotá, Colombia"
OXXO EL CABLE,MANIZALES,240648,2024/10/18,ACTIVA,2025/03/27,2025,5.057471,-75.48653089999999,"Av. Santander, Manizales, Caldas, Colombia"
OXXO EL COLISEO,MANIZALES,233859,2023/11/28,ACTIVA,2025/03/27,2025,5.0569746,-75.4877357,"Cl. 64 #24 - 60, Manizales, Caldas, Colombia"
OXXO EL DORADO,BOGOTA,2751152,2016/11/02,ACTIVA,2025/03/20,2025,4.6578174,-74.10772109999999,"#52 a 98, Cra 69, Bogotá, Colombia"
OXXO EL EJIDO,BOGOTA,3775137,2024/01/31,ACTIVA,2025/03/20,2025,4.6261053,-74.1000668,"Cra. 43 #17-65, Bogotá, Colombia"
OXXO EL JAPON,DOSQUEBRADAS,71151,2024/06/12,ACTIVA,2025/03/27,2025,4.8151091,-75.6773256,"Cl. 8 #2524, Dosquebradas, Risaralda, Colombia"
OXXO EL LEON,GIRARDOT,113108,2023/03/08,ACTIVA,2025/03/27,2025,4.2964402,-74.804774,"Cra. 9 #18-89, Girardot, Cundinamarca, Colombia"
OXXO EL LIBERTADOR,BOGOTA,3725008,2023/08/31,ACTIVA,2025/03/20,2025,4.8117503,-74.10004789999999,"Cra. 5 #14 - 11, Cota, Cundinamarca, Colombia"
OXXO EL PEÑON,GIRARDOT,113115,2023/03/08,ACTIVA,2025/03/27,2025,4.3117315,-74.793934,"Dg. 38, Girardot, Cundinamarca, Colombia"
OXXO EL PROGRESO,BOGOTA,3699574,2023/06/30,ACTIVA,2025/03/20,2025,4.6002402,-74.0945997,"Kr 24 #4B - 20, Bogotá, Colombia"
OXXO EL RETIRO,BOGOTA,2751164,2016/11/02,ACTIVA,2025/03/20,2025,4.6686444,-74.05418089999999,"Cl. 84 #13-17, Bogotá, Colombia"
OXXO EL RINCON,BOGOTA,3411970,2021/08/11,ACTIVA,2025/03/20,2025,4.7385528,-74.08906739999999,"Cl. 139 #95a30, Bogotá, Colombia"
OXXO EL SOL,FACATATIVA,177211,2023/06/30,CANCELADA,2024/03/22,2024,,,
OXXO EL TREBOL,BOGOTA,3736974,2023/09/29,ACTIVA,2025/03/20,2025,4.8076548,-74.1035368,"Cra. 5 #24, Cota, Cundinamarca, Colombia"
OXXO EL TRIANGULO,MANIZALES,233857,2023/11/28,ACTIVA,2025/03/27,2025,5.0622053,-75.49271449999999,"Av. Santander, Manizales, Caldas, Colombia"
OXXO ELEMENTO,BOGOTA,3284666,2020/09/15,ACTIVA,2025/03/20,2025,4.659375900000001,-74.1061915,"Ac. 26 #69-76, Bogotá, Colombia"
OXXO EMPRESARIAL SANTA BARBARA,BOGOTA,3888354,2024/11/02,ACTIVA,2025/03/20,2025,4.692934699999999,-74.0339503,"Cl. 114 #9-01, Usaquén, Bogotá, Cundinamarca, Colombia"
OXXO ENCANTO,GIRARDOT,116102,2023/10/11,ACTIVA,2025/03/27,2025,4.3045959,-74.8031414,"Cra 29 #No 11-23 MZ A1 Casa 2, Girardot, Cundinamarca, Colombia"
OXXO ENTRE RIOS,CALI,1236341,2024/11/01,ACTIVA,2025/03/27,2025,3.4540905,-76.549042,"Normandia Sebastian de Belalcazar, Cali, Valle del Cauca, Colombia"
OXXO ESCUELA GENERAL SANTANDER,BOGOTA,3920469,2025/02/12,ACTIVA,2025/02/12,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO ESMERALDA,BUCARAMANGA,9000446573,2019/11/18,ACTIVA,2025/03/25,2025,7.1175402,-73.1245242,"Cl. 37 #16-78, Bolívar, Bucaramanga, Santander, Colombia"
OXXO ESMERALDAL,ABURRA SUR,273203,2024/05/09,ACTIVA,2025/03/27,2025,6.1730065,-75.5687435,"Cl. 27 Sur #2754, Montiel II, Envigado, Antioquia, Colombia"
OXXO ESQUINA LAURELES,ARMENIA,280334,2024/06/04,ACTIVA,2025/03/27,2025,4.560110799999999,-75.6556648,"Cl. 22 Nte. #15 - 7, Armenia, Quindío, Colombia"
OXXO ESTACION 106,BOGOTA,3928533,2025/02/27,ACTIVA,2025/02/27,2025,4.6934129,-74.05558769999999,"Cl. 106 #23-61, Bogotá, Colombia"
OXXO ESTACION CAÑAVERAL,BUCARAMANGA,9000676290,2024/06/25,ACTIVA,2025/03/25,2025,7.0694978,-73.107287,"Cl. 30 #24-40, Cañaveral, Floridablanca, Santander, Colombia"
OXXO ESTACION RICAURTE,BOGOTA,3662195,2023/04/03,ACTIVA,2025/03/20,2025,4.611831,-74.0895458,"Av. Calle 13 #26-91, Bogotá, Colombia"
OXXO ESTADIO,BUCARAMANGA,9000346889,2016/05/13,ACTIVA,2025/03/25,2025,7.1348596,-73.1182224,"Cra 29 #13A-16, Bucaramanga, Santander, Colombia"
OXXO ESTRADA,BOGOTA,3542624,2022/06/13,ACTIVA,2025/03/20,2025,4.6755746,-74.0972285,"Av. 70 #64g, Bogotá, Colombia"
OXXO ESTRELLA NORTE,BOGOTA,3577988,2022/09/02,ACTIVA,2025/03/20,2025,4.7413192,-74.0457842,"Cl. 161 #21 - 09, Bogotá, Colombia"
OXXO FEDERMAN,BOGOTA,3528859,2022/05/16,ACTIVA,2025/03/20,2025,4.648103,-74.0815992,"Cl. 57b #36a-33 a 36a-1, Bogotá, Colombia"
OXXO FERIA 140,BOGOTA,2149861,2011/10/12,CANCELADA,2019/03/29,2019,4.7209429,-74.03994829999999,"Cl. 140 #13-06, Bogotá, Colombia"
OXXO FERROCARRIL,GIRARDOT,112417,2023/01/27,ACTIVA,2025/03/27,2025,4.298765599999999,-74.80756319999999,"Cl. 19 #12-83, Girardot, Cundinamarca, Colombia"
OXXO FIESTA SUBA,BOGOTA,3802084,2024/03/27,ACTIVA,2025/03/20,2025,4.7451173,-74.0933366,"101, Ac 145 #56, Bogotá, Colombia"
OXXO FIJAR 93,BOGOTA,3564935,2022/08/04,ACTIVA,2025/03/20,2025,4.6792171,-74.05247,"Cra. 17 #93a85, Bogotá, Colombia"
OXXO FLORA 586,CALI,1197413,2023/08/31,ACTIVA,2025/03/27,2025,3.4903743,-76.5232935,"Av 6a N, Menga, Cali, Valle del Cauca, Colombia"
OXXO FLORES 68,BOGOTA,3806913,2024/04/09,ACTIVA,2025/03/20,2025,4.654013099999999,-74.062632,"Kr 13 #6736, Bogotá, Colombia"
OXXO FLORESTA 68 NORTE,BOGOTA,3886437,2024/10/28,ACTIVA,2025/03/20,2025,4.6896157,-74.0716443,"Cra. 68a #100- 16 local 16, Suba, Bogotá, Cundinamarca, Colombia"
OXXO FLORIDA 89,BOGOTA,3775132,2024/01/31,ACTIVA,2025/03/20,2025,4.6974437,-74.11362419999999,"Cra. 94 #70-20, Bogotá, Colombia"
OXXO FLORIDA NUEVA,MEDELLIN PARA ANTIOQUIA,80239902,2024/09/02,ACTIVA,2025/03/27,2025,6.2587684,-75.5972075,"Cl. 48 # 79 - 32 Int 101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO FONTIBON 18,BOGOTA,3792672,2024/03/07,ACTIVA,2025/03/20,2025,4.6747853,-74.14220220000001,"Cra. 99 #20-60, Bogotá, Colombia"
OXXO FONTIBON CENTRAL,BOGOTA,3554884,2022/07/13,ACTIVA,2025/03/20,2025,4.6747853,-74.14220220000001,"Cra. 99 #20-60, Bogotá, Colombia"
OXXO FORESTA NORTE,ARMENIA,276973,2024/02/14,ACTIVA,2025/03/27,2025,4.5684406,-75.6507244,"Cra. 19 #35 Norte-859 a 35 Norte-625, Armenia, Quindío, Colombia"
OXXO FRANCA SANTANDER,BUCARAMANGA,9000664115,2024/01/26,CANCELADA,2024/01/26,2024,7.0855001,-73.1136277,"Cra. 23 #104-38, Bucaramanga, Santander, Colombia"
OXXO FRANCO 19,BOGOTA,3948032,2025/04/08,ACTIVA,2025/04/08,2025,4.604966999999999,-74.0713572,"Av. Ciudad de Lima #35 #6, Bogotá, Colombia"
OXXO FRUTERA,BARRANQUILLA,890236,2024/04/17,ACTIVA,2025/03/27,2025,10.9846002,-74.8090431,"Cl. 70b #69D-139, Suroccidente, Barranquilla, Atlántico, Colombia"
OXXO GAIRA,BUCARAMANGA,9000346896,2016/05/13,ACTIVA,2025/03/25,2025,7.0694978,-73.107287,"Cl. 30 #24-40, Cañaveral, Floridablanca, Santander, Colombia"
OXXO GALAN,BUCARAMANGA,9000444566,2019/10/11,ACTIVA,2025/03/25,2025,7.117597099999999,-73.1280108,"Cl 36 #1309, Centro, Bucaramanga, Santander, Colombia"
OXXO GALERIAS 28,BOGOTA,3741577,2023/10/11,ACTIVA,2025/03/20,2025,4.641664899999999,-74.07716479999999,"Cl. 52a #27A-63, Bogotá, Colombia"
OXXO GALERIAS 53,BOGOTA,3464565,2022/01/03,ACTIVA,2025/03/20,2025,4.6414633,-74.0731325,"Cl. 53 #79, Bogotá, Colombia"
OXXO GALICIA,PEREIRA,18203422,2022/11/22,ACTIVA,2025/03/20,2025,4.8115416,-75.7970119,"Cra. 15A #15-140, Pereira, Risaralda, Colombia"
OXXO GARCES NAVAS,BOGOTA,3727916,2023/09/07,ACTIVA,2025/03/20,2025,4.7099375,-74.1205995,"Cl. 75a #106-4, Bogotá, Colombia"
OXXO GARTEN PARK 93,BARRANQUILLA,904327,2024/11/28,ACTIVA,2025/03/27,2025,4.6753958,-74.0472783,"Cra. 11 #93-92, Bogotá, Colombia"
OXXO GARZAS,PEREIRA,18212637,2023/10/05,ACTIVA,2025/03/20,2025,4.8123223,-75.7074335,"Av. 30 de Agosto &, Cl. 34, Pereira, Risaralda, Colombia"
OXXO GIRON BASILICA,BUCARAMANGA,9000414053,2018/09/25,CANCELADA,2020/05/27,2020,7.0736173,-73.1694326,"Cra. 26 #42-01, Girón, Santander, Colombia"
OXXO GIRON EL POBLADO,BUCARAMANGA,9000360686,2016/11/09,ACTIVA,2025/03/25,2025,7.0736173,-73.1694326,"Cra. 26 #42-01, Girón, Santander, Colombia"
OXXO GLOBAL CENTER,BOGOTA,3958577,2025/05/06,ACTIVA,2025/05/06,2025,4.7222134,-74.06681460000001,"Avenida 58 #131a-46, Bogotá, Colombia"
OXXO GONZALEZ VALENCIA,BUCARAMANGA,9000414052,2018/09/25,ACTIVA,2025/03/25,2025,7.110493399999999,-73.1115695,"Sotomayor, Bucaramanga, Santander, Colombia"
OXXO GRADECO,BOGOTA,3476457,2022/01/31,ACTIVA,2025/03/20,2025,4.7043533,-74.0417006,"Ac 127 #14-54, Bogotá, Colombia"
