Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion,latitud,longitud,direccion
TIENDA ARA 0933 LA GUAJIRA BARRANCAS,LA GUAJIRA,174162,2022/10/31,ACTIVA,2025/03/21,2025,10.9558724,-72.7883063,"Cl. 11 #7, Cra. 2ª #7-148, Barrancas, La Guajira, Colombia",10.9558724,-72.7883063,"Cl. 11 #7, Cra. 2ª #7-148, Barrancas, La Guajira, Colombia"
TIENDA ARA 1325 FLORIDABLANCA CENTRO II CALLE 11,BUCARAMANGA,9000656472,2023/09/13,ACTIVA,2025/03/21,2025,7.058240899999999,-73.0841047,"Cl. 11 #8-17, Floridablanca, Santander, Colombia",7.058240899999999,-73.0841047,"Cl. 11 #8-17, Floridablanca, Santander, Colombia"
TIENDA ARA 0140 SABANAGRANDE,BARRANQUILLA,634412,2015/11/11,ACTIVA,2025/03/21,2025,10.7897129,-74.7580564,"Cl. 11 #85 7, Sabanagrande, Atlántico, Colombia",10.7897129,-74.7580564,"Cl. 11 #85 7, Sabanagrande, Atlántico, Colombia"
TIENDA ARA 0719 TAMESIS CENTRO,MEDELLIN PARA ANTIOQUIA,71349002,2020/12/09,ACTIVA,2025/03/19,2025,,,,,,
TIENDA ARA 0580 SOACHA DUCALES II,BOGOTA,3086138,2019/03/19,ACTIVA,2025/03/20,2025,4.5726053,-74.2327306,"Cl. 11 Sur #4c Sur-1 a, Cl. 4C Sur #15, Soacha, Cundinamarca, Colombia",4.5726053,-74.2327306,"Cl. 11 Sur #4c Sur-1 a, Cl. 4C Sur #15, Soacha, Cundinamarca, Colombia"
TIENDA ARA 1332 VALLEDUPAR GARUPAL,VALLEDUPAR,209041,2024/03/21,ACTIVA,2025/03/21,2025,10.4744131,-73.26446949999999,"Cl. 11, Cra. 19 D 1 #19d-91 a, La Elvira, Valledupar, Cesar, Colombia",10.4744131,-73.26446949999999,"Cl. 11, Cra. 19 D 1 #19d-91 a, La Elvira, Valledupar, Cesar, Colombia"
TIENDA ARA 0332 GALERAS,SINCELEJO,97647,2017/06/29,ACTIVA,2025/03/21,2025,9.316629599999999,-75.3925927,"Cra. 18 #55, Sincelejo, Sucre, Colombia",9.316629599999999,-75.3925927,"Cra. 18 #55, Sincelejo, Sucre, Colombia"
TIENDA ARA 0865 CALI MANUELA BELTRAN,CALI,1137473,2021/12/22,ACTIVA,2025/03/20,2025,3.4179698,-76.473668,"Cl. 112 #26n-46, Manuela Beltran, Cali, Valle del Cauca, Colombia",3.4179698,-76.473668,"Cl. 112 #26n-46, Manuela Beltran, Cali, Valle del Cauca, Colombia"
TIENDA ARA 0712 TURBO MANUELA BELTRÁN,URABA,102226,2021/02/04,ACTIVA,2025/03/20,2025,8.0987495,-76.7343199,"Cl. 115 #10-01, Turbo, Antioquia, Colombia",8.0987495,-76.7343199,"Cl. 115 #10-01, Turbo, Antioquia, Colombia"
TIENDA ARA 592 PUEBLO NUEVO,MONTERIA,174482,2019/09/03,ACTIVA,2025/03/20,2025,8.7567915,-75.900447,"K 12 W, Dg 35 de Vallejo #18, Montería, Córdoba, Colombia",8.7567915,-75.900447,"K 12 W, Dg 35 de Vallejo #18, Montería, Córdoba, Colombia"
TIENDA ARA 621 PUERTO SALGAR CENTRO,LA DORADA,55577,2019/10/03,ACTIVA,2025/03/20,2025,5.4639621,-74.65602559999999,"Cl. 12 #11-2 a 11-80, Cl. 12 #11-36, Puerto Salgar, Cundinamarca, Colombia",5.4639621,-74.65602559999999,"Cl. 12 #11-2 a 11-80, Cl. 12 #11-36, Puerto Salgar, Cundinamarca, Colombia"
TIENDA ARA 1086 CÚCUTA CLARET,CUCUTA,431057,2022/11/23,ACTIVA,2025/03/21,2025,7.919001499999999,-72.5208481,"Cl. 12 #114, Br. Mariano Ospina Pérez, Cúcuta, Norte de Santander, Colombia",7.919001499999999,-72.5208481,"Cl. 12 #114, Br. Mariano Ospina Pérez, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 1246 MAICAO CALLE 12,LA GUAJIRA,176510,2023/03/15,ACTIVA,2025/03/21,2025,11.3773571,-72.2407021,"Cl. 12 #13-58, Maicao, La Guajira, Colombia",11.3773571,-72.2407021,"Cl. 12 #13-58, Maicao, La Guajira, Colombia"
TIENDA ARA 0096 EL BOSQUE,MANIZALES,173424,2015/07/07,ACTIVA,2025/03/20,2025,5.0641604,-75.5239833,"Cl. 12 #2760, Manizales, Caldas, Colombia",5.0641604,-75.5239833,"Cl. 12 #2760, Manizales, Caldas, Colombia"
TIENDA ARA 0845 BOGOTA BAVARIA,BOGOTA,3460477,2021/12/03,ACTIVA,2025/03/20,2025,4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia",4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia"
TIENDA ARA 1376 CALI EL REMANSO CRA 26,CALI,1188576,2023/05/26,ACTIVA,2025/03/20,2025,,,,,,
TIENDA ARA 606 LOS GARZONES MONTERIA,MONTERIA,173290,2019/07/08,ACTIVA,2025/03/20,2025,8.8254127,-75.8391437,"Cl. 126 # 5 - 15, Montería, Córdoba, Colombia",8.8254127,-75.8391437,"Cl. 126 # 5 - 15, Montería, Córdoba, Colombia"
TIENDA ARA 1441 CALDAS CABECERA CALLE 128 SUR,ABURRA SUR,271093,2024/03/07,ACTIVA,2025/03/19,2025,6.092982699999999,-75.6369498,"Cl. 128 Sur, Caldas, Antioquia, Colombia",6.092982699999999,-75.6369498,"Cl. 128 Sur, Caldas, Antioquia, Colombia"
TIENDA ARA 0311 BOGOTA SANTANDER ANTONIO NARIÑO,BOGOTA,3004030,2018/08/27,CANCELADA,/  /,2018,4.6986808,-74.0515537,"Ac 116 #19a-41, Usaquén, Bogotá, Cundinamarca, Colombia",4.6986808,-74.0515537,"Ac 116 #19a-41, Usaquén, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0459 HONDA BARRIO BOGOTA,HONDA,63071,2018/04/17,ACTIVA,2025/03/21,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0688 BOGOTA SUBA CANODROMO,BOGOTA,3304120,2020/10/30,ACTIVA,2025/03/20,2025,4.7138951,-74.05406099999999,"Cl. 128b # 46-23, Suba, Bogotá, Cundinamarca, Colombia",4.7138951,-74.05406099999999,"Cl. 128b # 46-23, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0715 CUNDINAMARCA SAN BERNARDO,BOGOTA,3364009,2021/04/08,ACTIVA,2025/03/20,2025,4.1795289,-74.4226874,"Cl. 6 #5-2 a 5-98, San Bernardo, Cundinamarca, Colombia",4.1795289,-74.4226874,"Cl. 6 #5-2 a 5-98, San Bernardo, Cundinamarca, Colombia"
TIENDA ARA 1460 BOGOTÁ SUBA RINCÓN CALLE 128,BOGOTA,3790555,2024/03/04,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1604 BOGOTÁ SUBA BATÁN,BOGOTA,3939262,2025/03/20,ACTIVA,2025/03/20,2025,4.7138951,-74.05406099999999,"Cl. 128b # 46-23, Suba, Bogotá, Cundinamarca, Colombia",4.7138951,-74.05406099999999,"Cl. 128b # 46-23, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0575 BOGOTA PRADO PINZON,BOGOTA,3190207,2019/11/14,ACTIVA,2025/03/20,2025,4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia",4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia"
TIENDA ARA 0880 BOGOTA SUBA PRADO NORTE,BOGOTA,3462078,2021/12/13,ACTIVA,2025/03/20,2025,4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia",4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia"
TIENDA ARA 616 BOGOTA PRADO VERANIEGO,BOGOTA,3179218,2019/10/15,ACTIVA,2025/03/20,2025,4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia",4.7164044,-74.0601354,"Cl. 129 #53 - 84, Bogotá, Colombia"
TIENDA ARA 0245 SAN VICTORINO,BOGOTA,2745372,2016/10/18,ACTIVA,2025/03/20,2025,4.602716399999999,-74.079105,"Cl. 13 # 13-13, Santa Fé, Bogotá, Cundinamarca, Colombia",4.602716399999999,-74.079105,"Cl. 13 # 13-13, Santa Fé, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0170 CHIA PARQUE OSPINA,BOGOTA,2708120,2016/07/11,ACTIVA,2025/03/20,2025,4.861941,-74.0588187,"Cl. 13 # 9-43, Chía, Cundinamarca, Colombia",4.861941,-74.0588187,"Cl. 13 # 9-43, Chía, Cundinamarca, Colombia"
TIENDA ARA 0306 SOGAMOSO SAN MARTÍN CENTRO,SOGAMOSO,71866,2017/07/13,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia",5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 0423 BOYACA SOGAMOSO CALLE 13,SOGAMOSO,74215,2018/03/17,CANCELADA,2018/03/17,2018,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia",5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 0423 BOYACA SOGAMOSO CL 13,SOGAMOSO,74193,2018/03/15,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia",5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 1064 BOYACA SOGAMOSO IWOKA,SOGAMOSO,91935,2022/12/02,ACTIVA,2025/03/25,2025,5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia",5.716148899999999,-72.9271304,"Cl. 13 #10 – 45/47, Sogamoso, Boyacá, Colombia"
TIENDA ARA 640 NOBSA CENTRO,SOGAMOSO,80837,2019/12/02,ACTIVA,2025/03/25,2025,5.769477800000001,-72.9398101,"Cra. 10 #5-26, Nobsa, Boyacá, Colombia",5.769477800000001,-72.9398101,"Cra. 10 #5-26, Nobsa, Boyacá, Colombia"
TIENDA ARA 1227 SANTA FE DE ANTIOQUIA BARRIO LA POLA,MEDELLIN PARA ANTIOQUIA,76118302,2022/11/30,ACTIVA,2025/03/19,2025,,,,,,
TIENDA ARA 1575 SANTA FE. LLANOS DE BOLIVAR,MEDELLIN PARA ANTIOQUIA,80813902,2024/12/09,ACTIVA,2025/03/19,2025,6.5615859,-75.829657,"Cl. 13 #15-22, Santa Fé de Antioquia, Antioquia, Colombia",6.5615859,-75.829657,"Cl. 13 #15-22, Santa Fé de Antioquia, Antioquia, Colombia"
TIENDA ARA 1099 RIOHACHA COQUIVACOA,LA GUAJIRA,173904,2022/10/14,ACTIVA,2025/03/21,2025,11.5433483,-72.9216836,"Cl. 13 #19-67 a 19-1, Riohacha, La Guajira, Colombia",11.5433483,-72.9216836,"Cl. 13 #19-67 a 19-1, Riohacha, La Guajira, Colombia"
TIENDA ARA 0693 CALI COLSEGUROS,CALI,1111089,2021/03/05,ACTIVA,2025/03/20,2025,3.4266909,-76.52885739999999,"Cl. 13 #31-42, Comuna 10, Cali, Valle del Cauca, Colombia",3.4266909,-76.52885739999999,"Cl. 13 #31-42, Comuna 10, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1483 SOACHA PARQUE,SOACHA,10000155,2025/05/08,ACTIVA,2025/05/08,2025,4.5810296,-74.21908379999999,"Cl. 13 #45, Soacha, Cundinamarca, Colombia",4.5810296,-74.21908379999999,"Cl. 13 #45, Soacha, Cundinamarca, Colombia"
TI4ENDA ARA 1650 BOGOTÁ SUBA PORTAL NORTE,BOGOTA,3968334,2025/05/29,ACTIVA,2025/05/29,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1644 BOGOTÁ ANTONIO NARIÑO VALVANERA,BOGOTA,3967432,2025/05/27,ACTIVA,2025/05/27,2025,4.5927521,-74.1026318,"Cl. 13 Sur #24H - 12, Bogotá, Colombia",4.5927521,-74.1026318,"Cl. 13 Sur #24H - 12, Bogotá, Colombia"
TIENDA ARA 0157 TURBACO,CARTAGENA,36090702,2016/05/04,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia",10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1090 TURBACO CANARIO,CARTAGENA,47258402,2022/10/31,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia",10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1442 TURBACO EL RODEO,CARTAGENA,48797402,2024/09/16,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia",10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 1451 TURBACO COUNTRY,CARTAGENA,48737302,2024/08/21,ACTIVA,2025/03/21,2025,10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia",10.3277724,-75.4205575,"Cl. 13, Turbaco, Bolívar, Colombia"
TIENDA ARA 0395 BOGOTA EDIFICIO SAN PEDRO,BOGOTA,2888615,2017/11/04,ACTIVA,2025/03/20,2025,4.6117321,-74.1326897,"Av. 1 de Mayo #68h-14, Bogotá, Colombia",4.6117321,-74.1326897,"Av. 1 de Mayo #68h-14, Bogotá, Colombia"
TIENDA ARA 1113 BOGOTA SUBA LISBOA,BOGOTA,3604482,2022/11/04,ACTIVA,2025/03/20,2025,4.7419948,-74.1255652,"Cl. 132d #154c16, Bogotá, Colombia",4.7419948,-74.1255652,"Cl. 132d #154c16, Bogotá, Colombia"
TIENDA ARA 0184 ARBOLEDA SAN GABRIEL,BOGOTA,2708117,2016/07/11,ACTIVA,2025/03/20,2025,4.6176526,-74.1320377,"Cra. 70 # 21-15 Sur, Bogotá, Colombia",4.6176526,-74.1320377,"Cra. 70 # 21-15 Sur, Bogotá, Colombia"
TIENDA ARA 0237 MADERAS LOS DOS PUENTES,BOGOTA,2737564,2016/09/27,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0745 CALI QUINTAS DE DON SIMON,CALI,1111199,2021/03/05,ACTIVA,2025/03/20,2025,3.3889183,-76.5326646,"Cl. 14 # 75-68, Comuna 17, Cali, Valle del Cauca, Colombia",3.3889183,-76.5326646,"Cl. 14 # 75-68, Comuna 17, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1592 CALI PRIMERO DE MAYO CALLE 14,CALI,1254559,2025/05/27,ACTIVA,2025/05/27,2025,3.3889183,-76.5326646,"Cl. 14 # 75-68, Comuna 17, Cali, Valle del Cauca, Colombia",3.3889183,-76.5326646,"Cl. 14 # 75-68, Comuna 17, Cali, Valle del Cauca, Colombia"
TIENDA ARA 1028 CARTAGO REPUBLICA DE FRANCIA,CARTAGO,108581,2022/10/11,ACTIVA,2025/03/25,2025,4.7369327,-75.9146181,"Cl. 14 #16-98 a 16-212, Cartago, Valle del Cauca, Colombia",4.7369327,-75.9146181,"Cl. 14 #16-98 a 16-212, Cartago, Valle del Cauca, Colombia"
TIENDA ARA 0932 MAICAO MAREYGUA,LA GUAJIRA,171229,2022/06/09,ACTIVA,2025/03/21,2025,11.3758989,-72.25299919999999,"Cl. 14 #27-33, Maicao, La Guajira, Colombia",11.3758989,-72.25299919999999,"Cl. 14 #27-33, Maicao, La Guajira, Colombia"
TIENDA ARA 0682 MONTERIA EL EDEN,MONTERIA,190123,2021/08/02,ACTIVA,2025/03/20,2025,8.753713,-75.8768128,"Cl. 14 #34-36, Montería, Córdoba, Colombia",8.753713,-75.8768128,"Cl. 14 #34-36, Montería, Córdoba, Colombia"
TIENDA ARA 0299 SAHAGUN PLAZA,MONTERIA,155803,2017/05/10,ACTIVA,2025/03/20,2025,8.939201299999999,-75.44376590000002,"Cra. 14 #19A-6, Sahagún, Córdoba, Colombia",8.939201299999999,-75.44376590000002,"Cra. 14 #19A-6, Sahagún, Córdoba, Colombia"
TIENDA ARA 565 SAHAGUN SAN LUIS,MONTERIA,176342,2019/12/16,ACTIVA,2025/03/20,2025,8.939201299999999,-75.44376590000002,"Cra. 14 #19A-6, Sahagún, Córdoba, Colombia",8.939201299999999,-75.44376590000002,"Cra. 14 #19A-6, Sahagún, Córdoba, Colombia"
TIENDA ARA 0250 BELMIRA,BOGOTA,2746827,2016/10/21,ACTIVA,2025/03/20,2025,4.7173512,-74.0313718,"Cl. 140 # 7 C - 44, Usaquén, Bogotá, Cundinamarca, Colombia",4.7173512,-74.0313718,"Cl. 140 # 7 C - 44, Usaquén, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0244 AURES DOS,BOGOTA,2745360,2016/10/18,ACTIVA,2025/03/20,2025,4.7458371,-74.097061,"Cl. 142 #104 - 60, Suba, Bogotá, Cundinamarca, Colombia",4.7458371,-74.097061,"Cl. 142 #104 - 60, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1198 TOLIMA IBAGUE LOS TUNJOS,IBAGUE,352427,2022/11/30,ACTIVA,2025/03/21,2025,4.4032806,-75.1470717,"Cl. 143 #51-11 SUR, Ibagué, Tolima, Colombia",4.4032806,-75.1470717,"Cl. 143 #51-11 SUR, Ibagué, Tolima, Colombia"
TIENDA ARA 1674 CAJICÁ MILLA DE ORO,BOGOTA,3997616,2025/08/08,ACTIVA,2025/08/08,2025,,,,,,
TIENDA ARA 0786 COTORRA-CORDOBA,MONTERIA,190638,2021/08/19,ACTIVA,2025/03/20,2025,8.7498192,-75.8764803,"Montería, Córdoba, Colombia",8.7498192,-75.8764803,"Montería, Córdoba, Colombia"
TIENDA ARA 1447 VILLAVICENCIO MARACOS,VILLAVICENCIO,456051,2024/03/26,ACTIVA,2025/03/21,2025,4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia",4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia"
TIENDA ARA 617 EL ESTERO VILLAVICENCIO,VILLAVICENCIO,355423,2019/07/24,ACTIVA,2025/03/20,2025,4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia",4.135699199999999,-73.6172557,"Cl. 15 #15a-76, Villavicencio, Meta, Colombia"
TIENDA ARA 0811 RIOHACHA LOS OLIVOS,LA GUAJIRA,167264,2021/11/23,ACTIVA,2025/03/20,2025,11.5309807,-72.9183599,"Cl. 15 #27-76, Riohacha, La Guajira, Colombia",11.5309807,-72.9183599,"Cl. 15 #27-76, Riohacha, La Guajira, Colombia"
TIENDA ARA 0730 DOSQUEBRADAS LA MACARENA,DOSQUEBRADAS,60500,2020/10/15,ACTIVA,2025/03/20,2025,4.826299199999999,-75.6874955,"Cl. 15 #8A-05, Dosquebradas, Risaralda, Colombia",4.826299199999999,-75.6874955,"Cl. 15 #8A-05, Dosquebradas, Risaralda, Colombia"
TIENDA ARA 1646 BOGOTA SUBA MAZUREN,BOGOTA,3941642,2025/03/27,ACTIVA,2025/03/27,2025,4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia",4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia"
TIENDA ARA 0187 TABIO CENTRO,BOGOTA,2708092,2016/07/11,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0229 USATAMA RESERVADO,BOGOTA,2737576,2016/09/27,ACTIVA,2025/03/20,2025,4.622738,-74.0842595,"Ave Cra 30 #22c - 32, Los Mártires, Bogotá, Cundinamarca, Colombia",4.622738,-74.0842595,"Ave Cra 30 #22c - 32, Los Mártires, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0247 NUEVO 54,BOGOTA,2745366,2016/10/18,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0248 POTOSI,BOGOTA,2745363,2016/10/18,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0252 CITY U,BOGOTA,2746824,2016/10/21,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 0283 PARQUEADERO CARRERA 100,BOGOTA,2780101,2017/02/13,ACTIVA,2025/03/20,2025,4.6851973,-74.0499842,"Ac 100 # 17 - 13, Bogotá, Colombia",4.6851973,-74.0499842,"Ac 100 # 17 - 13, Bogotá, Colombia"
TIENDA ARA 0326 MARIQUITA CR 4,HONDA,60871,2017/08/16,ACTIVA,2025/03/21,2025,5.1995376,-74.74441519999999,"Cl. 9 #N° 19 - 39, Honda, Tolima, Colombia",5.1995376,-74.74441519999999,"Cl. 9 #N° 19 - 39, Honda, Tolima, Colombia"
TIENDA ARA 0373 LERIDA CALLE 8,HONDA,61939,2017/12/01,ACTIVA,2025/03/21,2025,5.1995376,-74.74441519999999,"Cl. 9 #N° 19 - 39, Honda, Tolima, Colombia",5.1995376,-74.74441519999999,"Cl. 9 #N° 19 - 39, Honda, Tolima, Colombia"
TIENDA ARA 0434 BOGOTA VERACRUZ CR 10,BOGOTA,2934456,2018/03/16,ACTIVA,2025/03/20,2025,4.6036709,-74.07551959999999,"Cra. 10 # 15-54, Bogotá, Colombia",4.6036709,-74.07551959999999,"Cra. 10 # 15-54, Bogotá, Colombia"
TIENDA ARA 0677 BOGOTÁ SAGRADO CORAZÓN,BOGOTA,3205520,2020/01/20,ACTIVA,2025/03/20,2025,4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia",4.735252399999999,-74.0546751,"Cl. 152 #53-5, Suba, Bogotá, D.C, Bogotá, Colombia"
TIENDA ARA 1274 CHIA FAGUA,BOGOTA,3655054,2023/03/21,ACTIVA,2025/03/20,2025,4.8774903,-74.0647046,"VWGP+X4, Chía, Cundinamarca, Colombia",4.8774903,-74.0647046,"VWGP+X4, Chía, Cundinamarca, Colombia"
TIENDA ARA 1367 BOGOTA SUBA PORTALES NORTE,BOGOTA,3741344,2023/10/11,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1444 BOGOTA SUBA JAVA,BOGOTA,3741335,2023/10/11,ACTIVA,2025/03/20,2025,4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia",4.7348303,-74.054634,"Cl. 152 #53A- 05, Suba, Bogotá, Cundinamarca, Colombia"
TIENDA ARA 1476 BOGOTA USAQUEN CEDRO GOLF,BOGOTA,3867072,2024/09/06,ACTIVA,2025/03/20,2025,4.7300646,-74.0293118,"Cl. 153 #60, Bogotá, Colombia",4.7300646,-74.0293118,"Cl. 153 #60, Bogotá, Colombia"
TIENDA ARA 0394 BOGOTA VILLA MAGDALA,BOGOTA,2879918,2017/10/11,ACTIVA,2025/03/20,2025,4.7391021,-74.0479799,"Cl. 156 #N° 21B- 86, Bogotá, Colombia",4.7391021,-74.0479799,"Cl. 156 #N° 21B- 86, Bogotá, Colombia"
TIENDA ARA 1115 CÚCUTA PIZARRO,CUCUTA,431078,2022/11/23,ACTIVA,2025/03/21,2025,7.915745399999999,-72.5155142,"Cl. 16 #102, Barrio La Laguna, Cúcuta, Norte de Santander, Colombia",7.915745399999999,-72.5155142,"Cl. 16 #102, Barrio La Laguna, Cúcuta, Norte de Santander, Colombia"
TIENDA ARA 0780 VALLEDUPAR LAS FLORES,VALLEDUPAR,183475,2021/08/12,ACTIVA,2025/03/21,2025,10.4677187,-73.2603383,"Cl. 16 #19c2, La Elvira, Valledupar, Cesar, Colombia",10.4677187,-73.2603383,"Cl. 16 #19c2, La Elvira, Valledupar, Cesar, Colombia"
TIENDA ARA 0790 MAGANGUE LAS DELICIAS,MAGANGUE,50470,2021/09/16,ACTIVA,2025/03/20,2025,9.2574119,-74.7734566,"Cl. 16 #35-34, Magangué, Bolívar, Colombia",9.2574119,-74.7734566,"Cl. 16 #35-34, Magangué, Bolívar, Colombia"
BODEGA DEL CANASTO PARAGUACHON TRONCAL DEL CARIBE,LA GUAJIRA,174323,2022/11/09,ACTIVA,2025/03/21,2025,11.3814129,-72.23575029999999,"Cl. 16 #7-66, Maicao, La Guajira, Colombia",11.3814129,-72.23575029999999,"Cl. 16 #7-66, Maicao, La Guajira, Colombia"
TIENDA ARA 1425 BOGOTA USAQUEN ORQUIDEAS 161,BOGOTA,3730904,2023/09/14,ACTIVA,2025/03/20,2025,4.7397357,-74.0378582,"Cl. 161 #15-24 B, Usaquén, Bogotá, Colombia",4.7397357,-74.0378582,"Cl. 161 #15-24 B, Usaquén, Bogotá, Colombia"
TIENDA ARA 1357 BOGOTA USAQUEN SAN CRISTOBAL 1,BOGOTA,3752096,2023/11/14,ACTIVA,2025/03/20,2025,4.7375025,-74.0248201,"Cl. 162 #7b-42, Bogotá, Colombia",4.7375025,-74.0248201,"Cl. 162 #7b-42, Bogotá, Colombia"
TIENDA ARA 1492 BOGOTA USAQUEN LA MARIPOSA,BOGOTA,3814183,2024/04/26,ACTIVA,2025/03/21,2025,4.7376988,-74.0220598,"Cl. 163a, Bogotá, Colombia",4.7376988,-74.0220598,"Cl. 163a, Bogotá, Colombia"
TIENDA ARA 0454 BOGOTA TOBERIN,BOGOTA,2936542,2018/03/21,ACTIVA,2025/03/20,2025,4.7469106,-74.04611,"Cl. 166 # 22 - 41, Bogotá, Colombia",4.7469106,-74.04611,"Cl. 166 # 22 - 41, Bogotá, Colombia"
TIENDA ARA 0485 VILLAPINZON CENTRO,BOGOTA,3006653,2018/09/03,ACTIVA,2025/03/20,2025,4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia",4.747118,-74.048846,"Cl. 166 #46-53, Bogotá, Colombia"
